1714.50000000000	2890.50000000000
1750.50000000000	2890.50000000000
1810.50000000000	2906.50000000000
1854.50000000000	2898.50000000000
1898.50000000000	2898.50000000000
1934.50000000000	2894.50000000000
1978.50000000000	2894.50000000000
2006.50000000000	2890.50000000000
2034.50000000000	2890.50000000000
2078.50000000000	2882.50000000000
2110.50000000000	2882.50000000000
2150.50000000000	2886.50000000000
2194.50000000000	2890.50000000000
2222.50000000000	2894.50000000000
2250.50000000000	2890.50000000000
2282.50000000000	2886.50000000000
2314.50000000000	2874.50000000000
2342.50000000000	2886.50000000000
2366.50000000000	2886.50000000000
2390.50000000000	2886.50000000000
2422.50000000000	2882.50000000000
2450.50000000000	2886.50000000000
2486.50000000000	2882.50000000000
2486.50000000000	2882.50000000000
2510.50000000000	2878.50000000000
2546.50000000000	2882.50000000000
2574.50000000000	2878.50000000000
2582.50000000000	2878.50000000000
2606.50000000000	2870.50000000000
2638.50000000000	2878.50000000000
2670.50000000000	2878.50000000000
2694.50000000000	2870.50000000000
2714.50000000000	2874.50000000000
2734.50000000000	2874.50000000000
2774.50000000000	2882.50000000000
2794.50000000000	2886.50000000000
2826.50000000000	2890.50000000000
2834.50000000000	2886.50000000000
2858.50000000000	2882.50000000000
2890.50000000000	2870.50000000000
2890.50000000000	2886.50000000000
2926.50000000000	2874.50000000000
2946.50000000000	2886.50000000000
2970.50000000000	2886.50000000000
3002.50000000000	2882.50000000000
3030.50000000000	2878.50000000000
3042.50000000000	2870.50000000000
3062.50000000000	2878.50000000000
3086.50000000000	2882.50000000000
3126.50000000000	2874.50000000000
3154.50000000000	2874.50000000000
3174.50000000000	2870.50000000000
3202.50000000000	2870.50000000000
3230.50000000000	2870.50000000000
3258.50000000000	2870.50000000000
3286.50000000000	2870.50000000000
3298.50000000000	2866.50000000000
3330.50000000000	2870.50000000000
3354.50000000000	2870.50000000000
3382.50000000000	2870.50000000000
3402.50000000000	2870.50000000000
3438.50000000000	2870.50000000000
3470.50000000000	2870.50000000000
3490.50000000000	2870.50000000000
3510.50000000000	2870.50000000000
3518.50000000000	2866.50000000000
