&time(secs)  dist(mm)     d_abs       error
0.0    	         2.967     0
60.0        	10.247     7.28
120.0           18.509    15.542
180.0           26.162    23.195
240.0           32.970    30.003
300.0    	    39.507    36.54
360.0    	    47.749    44.782
420.0           54.588    51.621
480.0    	    60.350    57.383
540.0    	    69.064    66.097
600.0      	    74.473    71.506
660.0    	    82.221    79.254
720.0     	    90.416    87.449
