40,0.576608491740247,80.6528427830551
40,0.370564305052952,123.697563690604
40,0.325406425945014,151.448115892626
40,0.288539833329062,179.407768057418
40,0.486019807594881,103.564224418093
40,0.0797324508856462,243.302742395549
40,0.0459703358110694,289.603448437674
40,0.0295237198458712,349.495652059905
40,0.0494801042869166,418.498639774297
40,0.179990071081839,196.195507925595
40,0.722095875049359,97.0821255721959
40,0.00647924152495538,461.931689184135
20,15.9395933074777,286.048749070569
20,12.3810175433414,352.482794385204
20,0.15550577380951,541.509160730082
20,0.214766943308026,530.516476972984
20,0.257037969479768,513.788479951314
20,0.418307875457678,486.306770558569
20,0.671510670206494,455.957404533538
40,0.863856666718066,80.6528427830551
40,0.850533794466474,80.6528427830551
20,1.12826920099659,399.082214659858
20,1.80467865612429,375.185076057471
40,0.585978431834431,123.697563690604
40,0.478867490891238,151.448115892626
40,0.357914357881674,179.407768057418
40,0.554213982078078,103.564224418093
40,0.175460422021982,243.302742395549
40,0.0793819163871431,289.603448437674
40,0.0515748225712128,349.495652059905
40,0.0444731935267362,418.498639774297
40,0.303970846800247,196.195507925595
40,0.801540799582025,96.2457257211124
40,0.687633484288397,98.2172396558093
40,0.741418779703597,97.0821255721959
40,0.0141626710767036,461.931689184135
40,8.36749604792532,710.641159188474
40,0.272028484315848,829.230709502818
40,1.56990989622165,745.590724394465
40,0.645011363786122,795.177286994417
40,0.847680219779962,781.735146530575
40,0.31417143593249,819.373139829333
40,0.463616842109048,803.242571272723
40,0.408324513983315,812.801426713677
19.05,0.0216892887542626,296.722631154192
19.3,0.0196642134661933,305.817126143189
25,0.977005336597267,194.908885983242
25,0.311468978876024,277.742103692379
25,1.67398351648317,198.946546521501
25,0.78937753830365,182.306490969888
20,0.0546879888045896,284.375949368402
40,13.1323071428995,324.702370759929
40,5.48212378494338,354.573794012912
40,2.0059339214315,384.445217265896
40,1.44657839607345,414.316640518879
40,0.89453458498028,444.188063771863
40,0.536604677138525,474.059487024846
